기업명,분기라벨,ROE,ROA,영업이익률,순이익률,EPS,부채비율,유동비율,유동자산,자기자본비율,매출액,매출액 성장률,당기순이익,순이익 성장률,수익성점수,안정성점수,성장성점수
유니퀘스트,2022_Q1,6.43,3.91,6.49,12.52,762.18,64.27,158.52,312237207633,60.88,166463064587,-71.83286159685179,20840140378,-65.4938191089597,158.30599999999998,45.43000000000001,-68.66334035290575
유니퀘스트,2022_Q2,2.87,1.68,5.21,5.81,359.15,70.45,156.3,360846880438,58.67,169067135901,1.5643538225496243,9822503437,-52.867383526028576,74.94399999999999,37.03500000000001,-25.651514851739474
유니퀘스트,2022_Q3,3.44,1.93,5.11,7.19,466.4,77.95,152.01,423255878481,56.2,177447048814,4.956559338597288,12758797089,29.8935365188002,96.814,26.154999999999987,17.425047928698746
유니퀘스트,2022_Q4,12.67,7.22,5.53,5.96,1611.46,75.58,153.03,397107859468,56.96,739459798297,316.72138434497253,44083014070,245.51073868872936,328.56800000000004,29.415000000000006,281.11606151685095
유니퀘스트,2023_Q1,2.18,1.27,4.93,4.71,282.82,72.14,156.2,393404183665,58.09,164278942420,-77.78392513043444,7736854551,-82.44935217289239,59.181999999999995,35.004999999999995,-80.11663865166341
유니퀘스트,2023_Q2,1.35,0.8,4.22,3.08,178.1,68.01,160.52,388669987559,59.52,158321842858,-3.626210075525027,4872189642,-37.02622157514565,37.51,42.010000000000005,-20.32621582533534
유니퀘스트,2023_Q3,3.47,1.17,5.38,4.69,291.51,195.83,138.1,593351936431,33.8,162638076284,2.726240010906933,7628158447,56.56530241028741,61.24399999999999,-109.88000000000002,29.64577121059717
유니퀘스트,2023_Q4,7.65,3.6,5.1,2.45,749.8,112.68,174.99,420677252489,47.02,665926330174,309.4529063484209,16341231290,114.22249424337367,153.71999999999997,-1.6749999999999972,211.8377002958973
유니퀘스트,2024_Q1,2.49,1.08,4.94,3.17,250.61,129.58,165.67,470517754053,43.56,172174836605,-74.14506247860595,5461809947,-66.57650913770281,52.458000000000006,-24.965000000000018,-70.36078580815439
유니퀘스트,2024_Q2,2.65,1.21,5.33,3.54,278.21,118.96,171.95,467549209766,45.67,171097154800,-0.6259229433580926,6063385914,11.014223725057048,58.188,-10.149999999999991,5.194150390849478
유니퀘스트,2024_Q3,2.08,0.96,4.63,2.8,217.76,116.17,173.85,458692433704,46.26,169350105903,-1.0210858848250126,4745786317,-21.730426129693317,45.646,-6.115000000000009,-11.375756007259165
유니퀘스트,2024_Q4,2.14,1.03,4.8,0.7,229.11,108.45,175.73,437449553383,47.97,710482069603,319.53447021163856,4948883049,4.279516995370858,47.556,3.3999999999999915,161.9069936035047
유니퀘스트,2025_Q1,2.73,1.26,5.57,3.64,298.38,116.21,170.52,463556058000,46.25,176863906109,-75.10649266520868,6445102729,30.233482286519877,62.315999999999995,-7.824999999999989,-22.436505189344402
윈팩,2022_Q1,1.37,0.57,1.51,2.87,17.92,140.55,31.73,24310187628,41.57,30972022730,-69.46829801078205,889939594,-89.23378084158557,4.848000000000001,-103.9,-79.3510394261838
윈팩,2022_Q2,1.07,0.43,1.7,1.99,13.85,148.21,43.97,27456583943,40.29,34636182069,11.830545815307158,688086661,-22.681644277982304,3.808,-106.08000000000001,-5.425549231337573
윈팩,2022_Q3,0.46,0.18,3.05,0.74,6.0,154.16,47.65,30329585491,39.35,40527304716,17.00857974260581,298095486,-56.67762465170068,2.086,-110.66,-19.834522454547436
윈팩,2022_Q4,2.06,0.88,1.26,1.03,26.37,134.46,40.78,29840177120,42.65,152635430740,276.6236906441504,1571476880,427.1723168595717,6.32,-92.745,351.89800375186104
윈팩,2023_Q1,9.8,4.0,21.52,25.45,114.03,144.8,35.19,23062785069,40.85,26697786827,-82.50878796779683,6794264150,332.3489728973932,34.96,-106.78000000000002,124.92009246479819
윈팩,2023_Q2,6.73,2.68,23.8,19.91,73.42,151.66,26.95,19319812766,39.74,21971656119,-17.702331427788497,4374682304,-35.61212505993014,25.308,-118.315,-26.657228243859322
윈팩,2023_Q3,9.38,3.62,35.3,32.79,101.72,159.02,42.96,27548088120,38.61,18483791747,-15.874380852810944,6060716870,38.54073161971947,36.562,-118.23500000000001,11.333175383454265
윈팩,2023_Q4,71.26,22.27,26.52,38.63,558.83,219.98,32.47,21466940679,31.25,86205142343,366.3823501311168,33297722051,449.40236881581967,143.502,-188.12,407.8923594734682
윈팩,2024_Q1,15.6,4.14,23.59,27.86,105.85,276.81,36.59,26467344882,26.54,22639896033,-73.73718618441745,6307231946,-81.05806776709946,35.408,-245.245,-77.39762697575846
윈팩,2024_Q2,10.72,5.18,23.34,41.48,74.02,106.97,59.68,42215770786,48.32,20423042525,-9.791800743116074,8472167580,34.32465545163574,30.948,-52.97,12.266427354259834
윈팩,2024_Q3,10.43,4.91,41.82,46.99,65.9,112.43,44.49,31964237230,47.07,16330233546,-20.040153047666443,7674289835,-9.417634123332574,34.010000000000005,-66.65,-14.72889358549951
윈팩,2024_Q4,45.34,20.96,31.39,40.46,257.58,116.31,33.11,23529702945,46.23,74141469775,354.0135299728187,29995408633,290.8558222052086,79.146,-76.64,322.43467608901364
윈팩,2025_Q1,4.31,1.9,32.65,18.7,23.5,126.76,39.04,26409429504,44.1,14636837638,-80.25823107847879,2736829266,-90.87583936766566,16.212,-85.19,-85.56703522307222
예스티,2022_Q1,0.47,0.2,16.42,3.08,23.36,140.68,78.28,58597480738,41.55,13117264918,-81.88353069847507,403962170,-98.13261013638008,8.706,-80.76500000000001,-90.00807041742758
예스티,2022_Q2,15.51,7.25,16.54,91.14,880.33,113.74,99.96,69317917091,46.79,16947226716,29.19786877784547,15445187717,3723.424286734572,202.154,-40.364999999999995,1876.3110777562088
예스티,2022_Q3,4.34,2.05,14.3,27.07,237.66,111.66,88.91,63650401749,47.25,15847313343,-6.4902263445945625,4290197361,-72.22308048559407,57.084,-43.58,-39.356653415094314
예스티,2022_Q4,6.38,2.76,22.21,6.88,289.69,131.42,61.9,44521301572,43.21,75993760726,379.5371876682656,5229521023,21.894649195836838,65.584,-78.86499999999998,200.7159184320512
예스티,2023_Q1,0.78,0.34,8.29,4.28,35.15,132.62,59.98,44200779663,42.99,14809903259,-80.51168527848229,634577693,-87.86547199621039,9.768,-81.135,-84.18857863734634
예스티,2023_Q2,14.34,4.84,3.29,50.71,570.39,196.2,76.82,70019938951,33.76,20403237105,37.76752452856789,10345780771,1530.3410733033757,128.714,-140.91,784.0542989159718
예스티,2023_Q3,8.48,3.47,3.06,41.8,387.14,144.52,97.71,72368214667,40.9,17639232425,-13.546892906139174,7372828803,-28.73588793156537,88.78999999999999,-75.21500000000002,-21.14139041885227
예스티,2023_Q4,37.1,13.7,0.52,35.99,1508.06,170.73,80.38,80258031219,36.94,79808251218,352.44741548327323,28720010401,289.5385498346828,319.07399999999996,-112.07,320.992982658978
예스티,2024_Q1,1.62,0.63,10.75,5.53,67.22,159.17,78.48,75061281247,38.59,23168479155,-70.96981978503175,1280175849,-95.54256481412897,17.15,-100.63499999999999,-83.25619229958036
예스티,2024_Q2,4.52,2.48,10.17,17.98,239.31,82.13,114.09,72570867789,54.9,27754586716,19.79459907712704,4988960076,289.7089669280271,54.89200000000001,2.365000000000009,154.75178300257707
예스티,2024_Q3,5.37,3.13,18.61,27.27,303.88,71.49,128.75,74554551803,58.31,23325095611,-15.95949221051265,6360254047,27.48656934732303,71.652,22.040000000000006,5.76353856840519
예스티,2024_Q4,8.91,5.49,11.25,11.2,535.77,62.47,133.73,70624926468,61.55,100095115191,329.13056760974496,11213793414,76.31046387666407,114.524,35.16999999999999,202.72051574320452
예스티,2025_Q1,1.03,0.64,8.84,5.23,62.68,62.18,134.39,73014614181,61.66,25084833029,-74.939003785416,1311846938,-88.30148826923985,15.684000000000001,35.84499999999999,-81.62024602732794
유니테스트,2022_Q1,2.0,1.49,15.4,16.76,142.14,34.25,511.16,113189797446,74.49,17922053947,-84.35827898257033,3003926675,-54.47020209643279,35.558,258.575,-69.41424053950156
유니테스트,2022_Q2,3.67,2.65,37.99,28.32,252.39,38.14,390.17,110922862624,72.39,18832459357,5.07980509763164,5334063039,77.56968182320895,65.00399999999999,193.14,41.324743460420294
유니테스트,2022_Q3,1.71,1.27,11.21,7.81,116.36,34.84,458.87,104722697558,74.16,31485168962,67.18564668133482,2459235474,-53.89564285200043,27.672000000000004,231.67499999999998,6.645001914667194
유니테스트,2022_Q4,4.34,3.28,4.84,5.02,294.02,32.52,317.61,107111004989,75.46,123779966545,293.13737428054526,6213810957,152.6724676304828,62.3,164.015,222.90492095551403
유니테스트,2023_Q1,0.32,0.2,1.2,1.25,21.46,57.26,206.39,141699974914,63.59,36298470759,-70.67500357919086,453563683,-92.70071641801316,4.886,77.73000000000002,-81.68785999860201
유니테스트,2023_Q2,4.58,3.26,8.47,8.93,322.43,40.48,271.29,128313304206,71.19,76291487111,110.17824033835906,6814223951,1402.374243442238,69.534,130.76000000000002,756.2762418902985
유니테스트,2023_Q3,4.12,3.04,17.37,17.24,302.32,35.41,304.82,130632155364,73.85,37071191233,-51.40848260165198,6389295191,-6.235908344891438,68.818,153.92499999999998,-28.822195473271712
유니테스트,2023_Q4,4.12,3.1,4.26,3.64,289.08,32.98,324.4,118905443534,75.2,167769309722,352.5598022128171,6109494576,-4.379209390640282,60.839999999999996,166.82,174.09029641108842
유니테스트,2024_Q1,5.39,4.04,88.11,82.47,351.6,33.42,310.47,105127832730,74.95,9009899491,-94.6295901759805,7430827592,21.62753398931898,106.322,159.29000000000002,-36.50102809333076
유니테스트,2024_Q2,5.82,4.2,41.98,36.62,356.97,38.62,259.67,97962870915,72.14,20600607623,128.64414462756187,7544259480,1.526504101940418,89.11800000000001,127.285,65.08532436475114
유니테스트,2024_Q3,0.35,0.25,5.78,1.8,21.67,40.59,249.39,101665907434,71.13,25509835288,23.830499346626,458010695,-93.92901720554288,5.970000000000001,119.66999999999999,-35.04925892945844
유니테스트,2024_Q4,23.32,14.74,25.36,29.5,1290.35,58.15,243.85,110768046840,63.23,92434193510,262.3472769088465,27270332208,5854.081969199431,276.654,95.38999999999999,3058.214623054139
유니테스트,2025_Q1,4.2,2.36,17.81,20.99,222.48,77.81,211.13,125838815296,56.24,22397114606,-75.7696651471547,4701873818,-82.75828184953075,53.568,55.875,-79.26397349834272
엑시콘,2022_Q1,1.4,1.17,3.03,16.88,,19.64,244.55,52329884992,83.58,11048699689,-83.30660898034522,1865477566,-94.51745424956734,5.619999999999999,144.425,-88.91203161495628
엑시콘,2022_Q2,2.1,1.78,12.84,16.23,,18.33,292.27,56898829529,84.51,17256461272,56.185449489412754,2799897571,50.090122874198094,8.2375,170.06,53.137786181805424
엑시콘,2022_Q3,4.51,3.61,12.43,23.13,,25.07,254.59,74952093142,79.95,26842760781,55.55194288040124,6209016800,121.75871232969472,10.919999999999998,142.20000000000002,88.65532760504797
엑시콘,2022_Q4,10.51,8.97,11.25,16.69,,17.15,350.82,69872785910,85.36,91157419461,239.59777909850305,15211386618,144.98865292166707,11.855,200.94,192.29321601008508
엑시콘,2023_Q1,1.84,1.57,8.63,11.35,,17.4,338.52,68698260906,85.18,23571264075,-74.1422429305554,2674786984,-82.4158898122091,5.8475,194.45,-78.27906637138224
엑시콘,2023_Q2,2.41,2.14,17.8,11.75,,12.48,478.14,65631979060,88.9,30355534877,28.781955776378965,3566906021,33.35290033697875,8.525,271.03999999999996,31.067428056678857
엑시콘,2023_Q3,0.44,0.39,8.23,3.82,,14.91,386.56,68261404916,87.03,17268089805,-43.11386745458466,660290084,-81.48843619336839,3.22,221.88500000000002,-62.301151823976525
엑시콘,2023_Q4,3.35,2.94,1.78,5.94,,13.72,366.82,58275296622,87.93,82296331600,376.5804007816254,4886128432,639.9972452107883,3.5025000000000004,213.655,508.2888229962068
엑시콘,2024_Q1,3.11,2.77,66.79,62.76,,12.04,381.49,51505022729,89.26,7145385126,-91.3174925454393,4484584691,-8.218034924547391,33.8575,223.335,-49.767763734993345
엑시콘,2024_Q2,4.72,4.3,39.99,90.57,,9.75,418.41,45278746557,91.12,7728755345,8.164293578484427,6999941363,56.08895461486112,34.894999999999996,245.01500000000001,32.12662409667278
엑시콘,2024_Q3,2.99,2.74,174.4,134.66,,9.22,562.89,71811720055,91.55,3888620050,-49.68633529698048,5236235854,-25.196004045441317,78.69749999999999,317.99999999999994,-37.4411696712109
엑시콘,2024_Q4,0.77,0.71,50.29,4.3,,7.9,594.45,65342102131,92.68,31611346967,712.9194048413138,1358809270,-74.04988415558105,14.017499999999998,335.6650000000001,319.4347603428664
엑시콘,2025_Q1,0.9,0.82,297.92,81.47,,9.0,478.61,60625970014,91.74,1915509550,-93.9404367931564,1560573360,14.84859534406915,95.2775,276.175,-39.54592072454362
큐에스아이,2022_Q1,1.08,0.98,9.68,14.02,87.93,9.42,591.67,34083569892,91.39,5814600751,-80.20871325668426,815228624,-47.69521444242153,22.738,332.10999999999996,-63.9519638495529
큐에스아이,2022_Q2,3.66,3.42,15.49,49.98,309.67,6.92,902.61,34332540946,93.53,5745240731,-1.1928595439346656,2871186932,252.1940775229698,76.444,491.15,125.50060898951756
큐에스아이,2022_Q3,2.19,2.04,10.62,31.46,190.1,7.59,791.26,36207685474,92.95,5601939471,-2.4942603227533944,1762542856,-38.61274456371759,47.282,434.51500000000004,-20.553502443235494
큐에스아이,2022_Q4,8.62,8.15,8.13,30.87,755.9,5.81,1102.39,30463195859,94.51,22699451677,305.2070143654717,7008373110,297.62852211747867,162.334,592.6400000000001,301.4177682414752
큐에스아이,2023_Q1,4.81,4.49,11.04,82.55,441.89,7.09,953.98,30834425282,93.38,4963176931,-78.13525629771537,4097067190,-41.54039567108608,108.95599999999999,516.59,-59.83782598440072
큐에스아이,2023_Q2,2.36,2.2,5.56,40.93,220.83,7.25,931.57,33582621818,93.24,5002428717,0.7908600992004411,2047492861,-50.02540192659131,54.376,505.155,-24.61727091369543
큐에스아이,2023_Q3,2.51,2.35,23.74,50.81,228.42,6.75,679.22,27354953492,93.68,4168462847,-16.671219465174836,2117789546,3.433305499569217,61.565999999999995,379.70000000000005,-6.61895698280281
큐에스아이,2023_Q4,3.29,3.09,22.71,14.51,292.46,6.37,871.83,30894238408,94.01,18687093091,348.29698085108066,2711545378,28.036583385797865,67.212,476.55,188.16678211843927
큐에스아이,2024_Q1,1.98,1.85,3.95,33.24,177.97,7.01,796.83,33597742513,93.45,4964737405,-73.43226482137504,1650087316,-39.14587122945061,43.798,438.13000000000005,-56.28906802541283
큐에스아이,2024_Q2,0.34,0.32,8.64,4.71,30.49,5.87,912.99,33597499568,94.45,6008068369,21.01482674490012,282699798,-82.8675855356978,8.9,497.85,-30.92637939539884
큐에스아이,2024_Q3,0.38,0.36,9.06,6.29,34.35,6.41,754.59,32251147206,93.98,5061260492,-15.758939793116722,318469075,12.652742327039078,10.088,417.875,-1.553098733038822
큐에스아이,2024_Q4,3.88,3.67,5.54,15.23,350.9,5.48,1138.61,38264697370,94.8,21363283641,322.0941339566997,3253438320,921.5868903440625,75.844,611.2249999999999,621.8405121503811
큐에스아이,2025_Q1,0.23,0.22,0.59,3.43,20.85,6.52,814.48,35232381587,93.88,5633183725,-73.63147061255648,193314458,-94.0581489800612,5.064,447.66,-83.84480979630885
유니셈,2022_Q1,3.1,2.4,13.57,9.56,186.99,29.01,353.43,184324248797,77.51,60000233291,-79.73488997385888,5733886976,-84.97264696308866,43.124,186.46,-82.35376846847377
유니셈,2022_Q2,2.29,1.79,11.77,7.12,141.47,27.83,375.43,190217749553,78.23,60966752747,1.6108594966829592,4337951907,-24.345353768619525,32.888,199.0,-11.367247135968283
유니셈,2022_Q3,4.92,3.98,11.45,13.17,320.08,23.47,436.35,192368888355,80.99,74553591958,22.2856534074936,9815026276,126.2594534568684,70.72,235.20000000000002,74.272553432181
유니셈,2022_Q4,9.82,8.35,11.47,7.74,638.82,17.7,529.94,176038759617,84.97,253229086343,239.6604773726495,19588906763,99.58078778555478,135.24,289.75500000000005,169.62063257910214
유니셈,2023_Q1,3.03,2.57,8.37,11.88,200.59,17.85,523.69,180416894463,84.85,51753687853,-79.5625026333273,6150922074,-68.59997268649003,45.288,286.42,-74.08123765990867
유니셈,2023_Q2,2.26,1.92,9.39,8.24,152.94,17.77,518.62,180563712848,84.91,56922554447,9.98743627445744,4689797646,-23.754559242039264,34.95,283.995,-6.883561483790912
유니셈,2023_Q3,2.95,2.59,9.99,10.14,205.37,13.91,628.53,174068222388,87.79,62076503685,9.054318254109251,6297418227,34.27910332914181,46.208000000000006,344.24999999999994,21.666710791625533
유니셈,2023_Q4,8.5,7.49,7.49,7.85,594.51,13.52,605.77,163069284845,88.09,232111743013,273.91239717820457,18230112881,189.4855038027952,125.168,333.41,231.6989504904999
유니셈,2024_Q1,2.76,2.39,8.26,10.93,196.75,15.84,516.63,168094303900,86.33,55186952755,-76.22397210988626,6033099812,-66.90585597915914,44.218,285.64000000000004,-71.56491404452271
유니셈,2024_Q2,0.71,0.62,1.11,3.46,50.81,14.68,539.09,164692873281,87.2,45062156347,-18.346358881144564,1557979460,-74.17613650446928,11.342,298.46500000000003,-46.261247692806926
유니셈,2024_Q3,0.66,0.58,5.63,2.6,47.78,13.8,558.32,161960544689,87.87,56386084657,25.129574853898195,1465199737,-5.9551313340164285,11.45,309.295,9.587221759940883
유니셈,2024_Q4,6.79,5.89,4.57,7.11,505.63,15.22,524.07,174017224458,86.79,218160735643,286.9052745372996,15504799224,958.203795186731,105.998,290.21,622.5545348620153
유니셈,2025_Q1,1.79,1.54,7.89,6.82,134.67,16.57,486.58,178025096107,85.78,60512429317,-72.26245633126989,4129646173,-73.36536827508422,30.541999999999994,269.61,-72.81391230317706
덕산하이메탈,2022_Q1,3.17,2.73,14.57,26.25,431.62,15.95,335.74,113968258569,86.25,37349373704,-59.71955039020609,9805792488,-69.10030054478717,95.668,195.04500000000002,-64.40992546749663
덕산하이메탈,2022_Q2,0.59,0.49,2.23,6.77,40.42,20.36,273.56,130091410368,83.09,27124157724,-27.37720868102511,1836375974,-81.27253889731712,10.1,157.96499999999997,-54.324873789171114
덕산하이메탈,2022_Q3,0.41,0.33,5.36,2.17,28.05,24.78,231.74,137919826129,80.14,58749327173,116.59410688729852,1274656118,-30.588499520414658,7.264,131.16,43.00280368344193
덕산하이메탈,2022_Q4,2.01,1.68,1.59,3.56,134.36,19.54,224.14,109546796516,83.66,171513497434,191.9412113928415,6104855689,378.94138684077615,28.640000000000004,134.35999999999999,285.4412991168088
덕산하이메탈,2023_Q1,1.12,0.91,1.01,9.32,75.4,23.14,200.19,120602557298,81.21,36763162731,-78.5654404574504,3426017677,-43.88044776925438,17.552,117.55999999999999,-61.2229441133524
덕산하이메탈,2023_Q2,2.89,2.3,6.29,25.89,201.15,25.34,205.06,142771715511,79.78,35295708172,-3.9916439446125,9139541665,166.76866632524386,47.704,117.08000000000001,81.38851119031568
덕산하이메탈,2023_Q3,1.27,1.02,2.21,10.47,89.78,24.35,208.24,141545877672,80.42,38967750644,10.403651498096366,4079304539,-55.36642111254055,20.95,119.98000000000002,-22.481384807222092
덕산하이메탈,2023_Q4,0.79,0.45,7.59,2.3,73.2,76.13,193.56,196299813053,56.78,144452975904,270.69877916148573,3326072521,-18.46471649269528,16.866,49.040000000000006,126.11703133439522
덕산하이메탈,2024_Q1,1.68,0.96,6.58,11.84,291.6566666666667,74.96,200.57,202953904891,57.16,60809346195,-57.903708238304176,7197231051,116.38827793316176,62.54333333333334,53.905000000000015,29.24228484742879
덕산하이메탈,2024_Q2,1.4,0.78,11.63,10.0,133.52,79.49,182.08,204164151790,55.71,60678727125,-0.2148009774371462,6066952459,-15.70435329907821,31.466,39.405000000000015,-7.9595771382576785
덕산하이메탈,2024_Q3,0.55,0.31,4.21,4.16,52.69,77.88,193.24,193080042791,56.22,57545823808,-5.163099928820403,2394043253,-60.53960750180983,12.384,46.85000000000001,-32.85135371531512
덕산하이메탈,2024_Q4,6.88,3.82,7.9,13.27,688.76,79.95,197.69,214254425024,55.57,235891931037,309.92015654176174,31295304204,1207.2154884747188,144.126,46.67999999999999,758.5678225082403
덕산하이메탈,2025_Q1,0.39,0.21,3.15,3.99,38.75,81.22,193.05,211896075203,55.18,44151047735,-81.283358213692,1760578427,-94.37430479817807,9.298,42.89500000000001,-87.82883150593503
오로스테크놀로지,2022_Q1,2.18,1.93,16.55,13.52,143.42,12.52,836.55,44828223773,88.87,9937291524,-74.86161889649112,1343310939,-25.259565134858875,35.519999999999996,450.19,-50.060592015675
오로스테크놀로지,2022_Q2,5.71,5.04,67.69,61.07,359.73,13.25,761.76,41969889209,88.3,5517368854,-44.47814235222189,3369417090,150.8292750528997,99.848,411.78,53.17556635033891
오로스테크놀로지,2022_Q3,0.61,0.51,15.11,5.24,38.38,18.04,548.09,45502138259,84.72,6854601452,24.2367808530787,359513902,-89.33008611290686,11.97,298.365,-32.54665262991408
오로스테크놀로지,2022_Q4,4.88,4.27,9.3,8.41,317.94,14.13,764.09,41820543441,87.62,35398202864,416.4151863807005,2978002016,728.3412684275002,68.96000000000001,411.725,572.3782274041004
오로스테크놀로지,2023_Q1,3.11,2.67,30.17,26.88,198.92,16.6,639.52,38319157439,85.76,6931831074,-80.4175621552537,1863158367,-37.43596018438693,52.35,346.03999999999996,-58.92676116982032
오로스테크놀로지,2023_Q2,3.85,2.86,40.3,31.38,236.41,34.74,256.55,41298766665,74.22,7057598033,1.8143396406719687,2214349107,18.849215730677614,62.96,130.64499999999998,10.33177768567479
오로스테크놀로지,2023_Q3,5.63,4.41,21.66,26.05,354.0,27.66,320.57,38899579896,78.33,12729496390,80.365845865396,3315736390,49.73864687904425,82.35,171.79,65.05224637222013
오로스테크놀로지,2023_Q4,5.42,4.55,5.2,7.42,360.71,18.99,557.98,38148166464,84.04,45529498555,257.6692836864067,3378588226,1.895561908647392,76.66,302.02,129.78242279752703
오로스테크놀로지,2024_Q1,9.35,7.03,157.01,140.21,570.8,32.99,305.53,40049740942,75.19,3813081348,-91.6250310918892,5346404490,58.24374361032299,176.88,157.36999999999998,-16.690643740783106
오로스테크놀로지,2024_Q2,0.6,0.42,4.35,2.82,36.26,41.91,246.46,43709227044,70.47,12026111735,215.39090403376312,339614510,-93.6477961846093,8.889999999999999,116.555,60.87155392457691
오로스테크놀로지,2024_Q3,4.81,3.12,14.78,17.02,302.52,54.1,208.91,53033986288,64.89,16645329970,38.409906184028976,2833537922,734.3394756602125,68.45,82.80000000000001,386.37469092212075
오로스테크놀로지,2024_Q4,8.66,6.26,9.91,9.62,630.61,38.47,257.0,52670057861,72.22,61412173565,268.9453659115416,5906649297,108.45492312419456,133.012,126.14000000000001,188.7001445178681
오로스테크놀로지,2025_Q1,0.54,0.39,1.8,2.19,39.4,39.99,243.41,51713351192,71.44,16878231010,-72.5164734771426,368996013,-93.75287079956796,8.864,117.435,-83.13467213835528
인텍플러스,2022_Q1,9.24,4.52,18.43,15.58,388.09,104.26,175.3,88509591111,48.96,31623251470,-73.57265651117385,4928357143,-78.23431833352534,87.172,7.8700000000000045,-75.9034874223496
인텍플러스,2022_Q2,10.23,5.25,21.7,19.76,481.62,94.8,181.66,93625706030,51.33,30972653260,-2.0573412908448163,6119459822,24.168351530525435,107.71199999999999,21.695000000000007,11.055505119840308
인텍플러스,2022_Q3,6.91,3.78,13.55,16.25,350.84,82.68,194.57,93799999241,54.74,27463142072,-11.330999506369055,4462097146,-27.0834799836684,78.26599999999999,41.974999999999994,-19.20723974501873
인텍플러스,2022_Q4,24.31,14.06,16.29,13.75,1280.48,72.98,179.44,87305013341,57.81,118836726448,332.71351157287927,16335037757,266.0843146735021,269.778,45.644999999999996,299.3989131231907
인텍플러스,2023_Q1,6.64,3.54,40.92,37.73,316.64,87.63,159.23,84338618752,53.3,10706170319,-90.99085725515609,4039687995,-75.26979701489282,81.094,18.63499999999999,-83.13032713502446
인텍플러스,2023_Q2,7.1,3.52,22.43,20.18,318.04,101.93,146.65,84865419739,49.52,20137420812,88.09172852651683,4064598666,0.616648390440866,74.254,-3.844999999999999,44.35418845847885
인텍플러스,2023_Q3,3.8,1.86,15.44,12.21,164.99,104.04,144.42,82720226561,49.01,17284061208,-14.16943922778664,2109565968,-48.09903409046683,39.660000000000004,-7.325000000000017,-31.134236659126735
인텍플러스,2023_Q4,19.31,8.18,14.83,14.43,840.7,136.04,182.58,99219137291,42.37,74802246295,332.7816558551498,10791254820,411.5391025306871,179.49,-23.564999999999984,372.1603791929184
인텍플러스,2024_Q1,4.1,1.69,13.13,11.74,172.81,141.75,178.31,97718834505,41.36,18898066707,-74.73596363340334,2218570273,-79.44103526414548,40.694,-31.914999999999992,-77.08849944877441
인텍플러스,2024_Q2,8.31,3.18,22.44,18.47,328.82,161.27,122.92,100648076425,38.27,22900562059,21.179390537961453,4229892495,90.6584860744684,76.244,-80.67500000000001,55.918938306214926
인텍플러스,2024_Q3,6.63,2.38,10.3,18.21,248.81,178.09,118.68,101672306873,35.96,17575916127,-23.251158282848326,3200735732,-24.330565474572417,57.266,-100.77,-23.790861878710373
인텍플러스,2024_Q4,26.08,9.57,18.58,14.15,922.63,172.65,111.82,87523094200,36.68,83873419602,377.2065307773871,11868660825,270.8103954456681,198.202,-98.4,324.0084631115276
인텍플러스,2025_Q1,12.32,3.85,31.07,34.74,389.03,220.29,117.21,95077933332,31.22,14407118985,-82.82278336406776,5004469639,-57.83458881512018,94.202,-146.075,-70.32868608959397
티에스이,2022_Q1,6.83,4.99,27.46,23.89,1748.24,36.71,259.77,202621326329,73.15,80943832216,-73.69077033130883,19338041975,-55.27227138351165,362.28200000000004,129.74999999999997,-64.48152085741023
티에스이,2022_Q2,6.97,5.36,25.79,25.75,2033.02,29.98,324.69,229425985365,76.93,87320895405,7.878380618281944,22488079084,16.289328118494794,419.378,170.83,12.08385436838837
티에스이,2022_Q3,4.19,3.34,9.77,16.37,1322.88,25.39,391.03,244919651786,79.75,89406590234,2.3885403594711363,14632918251,-34.93033266051102,271.31000000000006,210.0,-16.270896150519942
티에스이,2022_Q4,16.13,12.24,16.69,15.73,4824.44,31.76,318.85,228247078200,75.89,339264169508,279.4621499601524,53365190430,264.69273944281804,977.0459999999999,165.61,272.0774447014852
티에스이,2023_Q1,1.29,0.95,14.7,9.12,367.81,35.4,274.62,206429565172,73.85,44611608169,-86.85048048731593,4068479106,-92.37615555530212,78.774,138.835,-89.61331802130903
티에스이,2023_Q2,1.27,0.96,6.12,6.9,357.38,33.0,297.37,183634407343,75.19,57318322966,28.48297857558455,3953134655,-2.835075417491894,74.526,153.28,12.823951579046328
티에스이,2023_Q3,2.2,1.65,8.79,9.18,638.75,33.63,289.71,194477739531,74.83,76939712971,34.23231697940463,7065479815,78.73106867390531,132.114,148.64,56.48169282665497
티에스이,2023_Q4,0.6,0.47,0.96,0.84,189.41,27.4,317.37,207346004049,78.49,249147689845,223.82196426819056,2095147625,-70.34670425988614,38.456,170.53,76.73763000415221
티에스이,2024_Q1,0.04,0.03,5.27,0.27,14.03,27.5,349.99,220581787131,78.43,58210845591,-76.63600829403066,155231294,-92.590913778689,3.928,186.71,-84.61346103635984
티에스이,2024_Q2,2.36,1.83,11.45,11.29,776.26,28.85,323.32,230426907279,77.61,76048823648,30.643736362005257,8586572151,5431.469802087716,160.63799999999998,171.615,2731.0567692248605
티에스이,2024_Q3,3.57,2.77,18.6,12.2,1220.95,28.77,325.36,247960500217,77.66,110675924162,45.53272339132448,13505499000,57.2862693342318,251.61800000000002,172.73999999999998,51.40949636277814
티에스이,2024_Q4,11.27,8.67,11.46,12.94,4071.05,29.95,283.78,268896709967,76.95,348053207965,214.47960394307893,45031658141,233.4320201052919,823.0780000000001,150.415,223.95581202418543
